,Average Training loss
1,-36.40964084100723
2,-26.220925415039062
3,-11.492258561134339
4,2.697946545764804
5,19.509512107849122
6,32.07407399368286
7,43.056624099731444
8,53.45738948059082
9,64.57700832366943
10,72.4388147277832
11,81.27112985229492
12,89.034556350708
13,97.87215672302246
14,105.25071308898926
15,112.68901385498047
16,119.82220927429199
17,126.08842118835449
18,132.25203112792968
19,136.90993212890626
20,140.6965053100586
21,138.9278485107422
22,134.20398034667969
23,129.97176467895508
24,126.45221334838867
25,123.49834996032715
26,121.06670822143555
27,119.06230085754395
28,117.35456030273437
29,115.93494789123535
30,114.72002253723144
31,113.5796240234375
32,112.56897914123535
33,111.66268139648437
34,110.79043786621094
35,110.02480149841308
36,109.35370030212403
37,108.68286344909669
38,108.06224615478516
39,107.52154928588867
40,107.00207443237305
41,106.52954356384278
42,106.11129219055175
43,105.6732198791504
44,105.29449266052247
45,104.93989999389649
46,104.5851921081543
47,104.2754037475586
48,103.94385188293457
49,103.6852956085205
50,103.38344688415528
51,103.06885954284668
52,102.817203125
53,102.53502403259277
54,102.33562158203125
55,102.04495954895019
56,101.80589486694336
57,101.58889361572265
58,101.4057859802246
59,101.18034651184082
60,101.01399964904785
61,100.77841879272461
62,100.61531900024414
63,100.45902964782715
64,100.2773927154541
65,100.09478338623047
66,99.963134765625
67,99.81231344604493
68,99.67577293395996
69,99.57178479003906
70,99.41427735900879
71,99.30637516784668
72,99.1785393371582
73,99.04173864746093
74,98.96358322143554
75,98.81301824951171
76,98.72026806640625
77,98.60964105224609
78,98.51517448425292
79,98.41211628723144
80,98.31268952941895
81,98.23957133483887
82,98.1585757446289
83,98.04338049316407
84,97.95304739379883
85,97.90713064575195
86,97.80351181030274
87,97.73239624023438
88,97.6635832824707
89,97.58720730590821
90,97.49882495117187
91,97.43299656677246
92,97.3324852142334
93,97.28137142944335
94,97.19397143554687
95,97.16009765625
96,97.10266535949707
97,97.01273374938965
98,96.9545301361084
99,96.91187120056152
100,96.83355403137207
101,96.8073406829834
102,96.7145040435791
103,96.64622889709473
104,96.63601811218261
105,96.56494096374512
106,96.49357115173339
107,96.47380140686035
108,96.4111296081543
109,96.35508996582031
110,96.30562915039063
111,96.2696466217041
112,96.21456909179688
113,96.15446705627441
114,96.1437801361084
115,96.07379562377929
116,96.03112268066407
117,95.99367951965333
118,95.92973600769042
119,95.89329817199707
120,95.87182733154297
121,95.84442137145996
122,95.7725750579834
123,95.74645301818848
124,95.6886022491455
125,95.66048683166504
126,95.585862991333
127,95.59620944213867
128,95.56350387573242
129,95.53214231872559
130,95.47697357177735
131,95.44937338256835
132,95.41777226257324
133,95.3806442565918
134,95.34449740600586
135,95.29741203308106
136,95.2751555480957
137,95.22733380126954
138,95.19413668823242
139,95.22381298828125
140,95.16639030456543
141,95.1019401550293
142,95.0771199798584
143,95.07770469665527
144,95.03910037231445
145,95.03049639892578
146,94.97054675292969
147,94.94747386169433
148,94.93841276550293
149,94.87572518920898
150,94.8584266204834
151,94.82462420654296
152,94.80788497924804
153,94.76192025756836
154,94.77276031494141
155,94.71023802185059
156,94.69492234802246
157,94.66011763000488
158,94.63227894592285
159,94.61802107238769
160,94.59517765808106
161,94.56993896484374
162,94.51619068908691
163,94.50801889038085
164,94.5212102355957
165,94.48085043334962
166,94.42442710876465
167,94.38546472167968
168,94.37085192871093
169,94.36267881774903
170,94.35037315368652
171,94.30874821472167
172,94.2811810760498
173,94.26072155761719
174,94.24493127441406
175,94.22438502502442
176,94.16636557006836
177,94.17316714477539
178,94.1389976348877
179,94.13529052734376
180,94.11360383605957
181,94.06647184753417
182,94.06834271240234
183,94.03054510498046
184,94.01313652038574
185,94.02550505065918
186,93.99349208068848
187,93.94014878845215
188,93.92696113586426
189,93.90028392028809
190,93.85817390441895
191,93.8814468383789
192,93.82922456359863
193,93.8330249786377
194,93.81536961364746
195,93.7833712463379
196,93.76827084350586
197,93.73039785766602
198,93.72411880493163
199,93.73486703491211
200,93.68999555969238
201,93.67825898742676
202,93.66375215148926
203,93.63001467895508
204,93.61338873291015
205,93.5882572479248
206,93.59241696166993
207,93.55679486083984
208,93.54806927490235
209,93.51830374145507
210,93.52929058837891
211,93.47757577514649
212,93.4526669921875
213,93.45845951843262
214,93.45474914550782
215,93.42135304260253
216,93.42254286193848
217,93.40045663452149
218,93.38665557861329
219,93.35466255187988
220,93.33111204528808
221,93.3368034362793
222,93.30240126037597
223,93.27281484985352
224,93.26497444152832
225,93.24428605651856
226,93.22467791748046
227,93.22398497009277
228,93.18830415344239
229,93.18180798339844
230,93.18680867004394
231,93.16229187011719
232,93.16237379455566
233,93.12618637084961
234,93.12282464599609
235,93.10176051330566
236,93.07145462036132
237,93.06316261291504
238,93.05168055725098
239,93.05202644348145
240,93.00795512390137
241,92.98807270812988
242,92.98463580322266
243,92.94553871154785
244,92.98184188842774
245,92.96520170593261
246,92.97019471740722
247,92.90821324157714
248,92.90716206359863
249,92.90790403747559
250,92.86252632141114
251,92.8833589630127
252,92.85016026306153
253,92.84460122680665
254,92.84042901611328
255,92.79471481323242
256,92.8322646484375
257,92.78195378112792
258,92.77811808776856
259,92.76790495300293
260,92.77760313415527
261,92.74899069213868
262,92.72632327270507
263,92.71750538635254
264,92.70679598999024
265,92.72097245788574
266,92.69357899475098
267,92.68953839111329
268,92.65899876403809
269,92.6491616973877
270,92.63889157104492
271,92.61206002807617
272,92.59845806884766
273,92.59810484313965
274,92.58598057556152
275,92.5938331604004
276,92.5604766998291
277,92.55075025939941
278,92.55364630126954
279,92.51872908020019
280,92.51559745788575
281,92.50595402526855
282,92.47926315307618
283,92.46867079162598
284,92.47169192504883
285,92.45043885803223
286,92.46520301818848
287,92.42381845092774
288,92.43414535522462
289,92.40782369995117
290,92.40088134765625
291,92.4007551574707
292,92.37833969116211
293,92.36984616088867
294,92.39020704650879
295,92.33570690917969
296,92.32609912109375
297,92.33562570190429
298,92.3133837890625
299,92.31199992370605
300,92.31591416931153
301,92.28110423278808
302,92.25081108093262
303,92.27735974121094
304,92.25740960693359
305,92.23852963256836
306,92.23043942260742
307,92.23055979919434
308,92.21749519348144
309,92.19706716918945
310,92.19519941711425
311,92.18467956542969
312,92.16091207885742
313,92.16534127807617
314,92.14499096679687
315,92.14070637512206
316,92.15251063537598
317,92.12834281921387
318,92.10897317504883
319,92.13588139343261
320,92.0997671661377
321,92.09308409118653
322,92.06551962280274
323,92.0511889038086
324,92.04450692749023
325,92.03691325378418
326,92.03781416320801
327,92.0170394897461
328,92.01373558044433
329,92.02485429382324
330,91.99401643371581
331,91.99912658691406
332,91.96731048583985
333,91.95796356201171
334,91.97477513122558
335,91.9665792388916
336,91.95018292236328
337,91.94624194335937
338,91.93849102783203
339,91.91805166625977
340,91.91115335083008
341,91.9055145111084
342,91.89459030151367
343,91.86832148742675
344,91.87863554382324
345,91.8545472869873
346,91.8451040802002
347,91.83880653381348
348,91.85131622314454
349,91.8319249420166
350,91.8504448852539
351,91.80048196411133
352,91.80502180480957
353,91.8004518585205
354,91.78537084960938
355,91.80055158996582
356,91.75373899841308
357,91.79544070434571
358,91.79605017089844
359,91.74634544372559
360,91.73073771667481
361,91.74887232971192
362,91.72697654724121
363,91.70793240356446
364,91.72218020629883
365,91.71707049560547
366,91.67887307739258
367,91.69929472351075
368,91.67410238647462
369,91.6852244873047
370,91.66608573913574
371,91.67327717590332
372,91.63220065307617
373,91.67080332946777
374,91.63050334167481
375,91.6388168334961
376,91.63204319763183
377,91.61403645324707
378,91.63017193603515
379,91.5931603088379
380,91.61372836303711
381,91.55228839111328
382,91.60066004943847
383,91.57712004089356
384,91.5446229095459
385,91.56063233947754
386,91.54788243103027
387,91.5452315826416
388,91.51788400268555
389,91.53740182495117
390,91.52107926940919
391,91.50631970214843
392,91.49445701599122
393,91.50786042785644
394,91.48765814208984
395,91.51192037963867
396,91.47074856567383
397,91.48032928466797
398,91.46263578796386
399,91.4679571838379
400,91.43879518127441
401,91.44728588867187
402,91.45601800537109
403,91.43923014831543
404,91.43510832214355
405,91.40031982421876
406,91.40367408752441
407,91.39542893981934
408,91.40505508422852
409,91.40635842895507
410,91.39227401733399
411,91.36957228088379
412,91.38115106201172
413,91.3648701171875
414,91.37993928527833
415,91.37330825805664
416,91.35735247802734
417,91.34263407897949
418,91.34755262756347
419,91.30948486328126
420,91.31751502990723
421,91.32749272155762
422,91.30002716064453
423,91.28078028869629
424,91.29916578674316
425,91.27202952575684
426,91.29796794128418
427,91.28170831298829
428,91.2887876586914
429,91.26707144165039
430,91.25120416259766
431,91.26590548706055
432,91.24047189331054
433,91.22335031127929
434,91.2476792602539
435,91.23245878601074
436,91.23263888549805
437,91.20126768493652
438,91.2311247253418
439,91.18230171203614
440,91.21627104187012
441,91.20395495605469
442,91.18694345092773
443,91.16906384277344
444,91.16299969482422
445,91.16090989685058
446,91.17107496643067
447,91.1769513092041
448,91.14510906982422
449,91.1586335144043
450,91.14500639343262
451,91.13975942993164
452,91.12384593200683
453,91.12593699645996
454,91.12168458557129
455,91.13110206604004
456,91.10561535644531
457,91.07451976013184
458,91.10009524536133
459,91.10367587280274
460,91.09939849853515
461,91.08727546691894
462,91.06696670532227
463,91.06360992431641
464,91.08179125976562
465,91.05974592590331
466,91.06199858093262
467,91.04714991760254
468,91.03442198181152
469,91.02808978271484
470,91.02918594360352
471,91.01718025207519
472,91.04052667236328
473,91.01047723388672
474,90.99142085266114
475,90.97928884887695
476,90.99324771118164
477,91.00080570983887
478,90.98885511779785
479,91.00751432800293
480,90.98988235473632
481,90.95968168640137
482,90.97553758239746
483,90.94513735961914
484,90.9524243927002
485,90.94728633117676
486,90.96742062377929
487,90.93166841125489
488,90.9380265045166
489,90.95752255249023
490,90.92331237792969
491,90.9482821044922
492,90.91636712646485
493,90.89198072814942
494,90.86858032226563
495,90.88852868652344
496,90.88945393371581
497,90.88134175109863
498,90.88997325134277
499,90.88645259094238
500,90.8593472442627
501,90.87433056640624
502,90.86581639099121
503,90.8471026763916
504,90.8663625793457
505,90.85504611206055
506,90.84673377990723
507,90.82870561218262
508,90.85178625488281
509,90.81554150390625
510,90.84664984130859
511,90.814627243042
512,90.79838697814941
513,90.79521083068848
514,90.77599247741699
515,90.80091029357911
516,90.79505781555176
517,90.82194789123535
518,90.75247973632813
519,90.7693748626709
520,90.76603594970703
521,90.79114205932618
522,90.77538716125488
523,90.75180081176758
524,90.77140971374511
525,90.7577258605957
526,90.74681536865235
527,90.75243214416504
528,90.74237409973145
529,90.74862109375
530,90.71270338439942
531,90.71294947814941
532,90.72830641174316
533,90.70823857116699
534,90.72092004394531
535,90.71922732543945
536,90.70895744323731
537,90.6940679473877
538,90.71312132263184
539,90.71131538391113
540,90.69496000671387
541,90.68230183410644
542,90.67483374023438
543,90.67162181091308
544,90.63116944885255
545,90.6531641998291
546,90.62641278076173
547,90.66942262268067
548,90.61652000427246
549,90.62040031433105
550,90.63654643249512
551,90.63175581359863
552,90.64221739196778
553,90.62901304626465
554,90.63661073303223
555,90.61204022216796
556,90.60443142700196
557,90.62346960449219
558,90.60065914916993
559,90.61237345886231
560,90.61355059814453
561,90.5796755065918
562,90.60489933776856
563,90.56792030334472
564,90.58458822631836
565,90.57834652709961
566,90.54058363342286
567,90.56278411865235
568,90.5553016204834
569,90.56834336853028
570,90.55966844177246
571,90.58071704101563
572,90.57089459228516
573,90.52635543823243
574,90.53602374267578
575,90.5605046081543
576,90.5300251159668
577,90.50803419494629
578,90.51055969238281
579,90.52878660583497
580,90.54177563476563
581,90.51722288513183
582,90.50831031799316
583,90.50108097839356
584,90.49523838806152
585,90.50507859802246
586,90.50651420593262
587,90.48414347839355
588,90.47524319458007
589,90.46461959838867
590,90.48156701660156
591,90.47042785644531
592,90.46946531677246
593,90.47344146728516
594,90.46697399902344
595,90.44825157165528
596,90.44300906372071
597,90.43655969238282
598,90.44687632751464
599,90.44596675109864
600,90.44197351074219
601,90.41671757507324
602,90.42864576721192
603,90.41138146972656
604,90.42049322509766
605,90.42367889404296
606,90.3940400390625
607,90.40487060546874
608,90.40885900878907
609,90.40035815429688
610,90.38710624694824
611,90.3938475189209
612,90.37613256835938
613,90.37878321838379
614,90.36941346740723
615,90.40018046569824
616,90.38021321105957
617,90.37599877929688
618,90.37057341003418
619,90.35497172546387
620,90.37541534423828
621,90.37726701354981
622,90.35351713562012
623,90.33833142089844
624,90.33599571228028
625,90.32659924316407
626,90.31764736938477
627,90.3154974975586
628,90.30770051574707
629,90.33269444274903
630,90.35233349609375
631,90.31081466674804
632,90.33526542663574
633,90.3140669555664
634,90.31962553405762
635,90.29745887756347
636,90.2760576171875
637,90.31406317138672
638,90.28319970703124
639,90.29526782226563
640,90.28441194152832
641,90.25329954528809
642,90.27314892578126
643,90.26797126770019
644,90.25809297180176
645,90.25658158874512
646,90.25460887145996
647,90.2466791381836
648,90.26187113952636
649,90.25777058410644
650,90.26567762756348
651,90.24210372924804
652,90.24069241333008
653,90.2389366455078
654,90.24573681640625
655,90.24312503051758
656,90.23423991394043
657,90.18810375976562
658,90.2478202972412
659,90.21098831176758
660,90.20661462402344
661,90.20744290161133
662,90.22263148498536
663,90.19119662475586
664,90.16530772399902
665,90.19562295532226
666,90.20865191650391
667,90.18030560302735
668,90.17183912658692
669,90.17879566955567
670,90.16876847839356
671,90.1648963317871
672,90.18187275695801
673,90.1464337310791
674,90.16287205505371
675,90.17438807678222
676,90.17669705200196
677,90.17728713989258
678,90.1608696899414
679,90.138607421875
680,90.15623411560058
681,90.10837321472168
682,90.16659365844727
683,90.13349864196778
684,90.14527032470703
685,90.13269699096679
686,90.11628739929199
687,90.11522529602051
688,90.12881770324707
689,90.10395944213867
690,90.10538502502442
691,90.12028552246093
692,90.09861012268067
693,90.10515362548828
694,90.10621131896973
695,90.10587663269042
696,90.09611798095703
697,90.06298770141602
698,90.06759181213378
699,90.08611235046386
700,90.07728271484375
701,90.07675030517578
702,90.07187283325196
703,90.06598480224609
704,90.07696696472168
705,90.07135087585449
706,90.06514262390137
707,90.05617839050294
708,90.06555372619628
709,90.04807130432128
710,90.04125497436523
711,90.04019674682617
712,90.04626287841796
713,90.026681930542
714,90.02480935668946
715,89.99783529663085
716,90.03064707946777
717,90.04307292175292
718,90.01791722106934
719,90.02218359375
720,90.02314166259765
721,89.9971477508545
722,89.99414176940918
723,90.0094860534668
724,90.02488253784179
725,89.99577084350587
726,90.02195042419433
727,89.98831018066406
728,90.00305844116211
729,89.99601579284668
730,89.98835829162597
731,89.982166015625
732,89.9751007232666
733,89.96403984069825
734,89.95888087463379
735,89.97741775512695
736,89.98427160644532
737,89.96642172241211
738,89.95286125183105
739,89.95554891967774
740,89.96365997314453
741,89.9547204284668
742,89.94383863830566
743,89.95199696350097
744,89.95641525268555
745,89.94519465637207
746,89.93740057373047
747,89.92681060791016
748,89.92336747741699
749,89.93018333435059
750,89.90906089782715
751,89.93731900024414
752,89.91218023681641
753,89.91282176208496
754,89.94299505615234
755,89.9036075744629
756,89.92168017578125
757,89.89578552246094
758,89.89518696594239
759,89.93430805969238
760,89.88510997009277
761,89.89122134399415
762,89.88826110839844
763,89.90425425720215
764,89.89107250976562
765,89.89850559997559
766,89.86161814880371
767,89.88797357177734
768,89.86644989013672
769,89.89275630187988
770,89.85960173034668
771,89.8588235321045
772,89.8624295654297
773,89.85828039550782
774,89.85584843444825
775,89.84972116088868
776,89.86900367736817
777,89.88309449768066
778,89.86523020935059
779,89.84419700622558
780,89.85370268249511
781,89.84740748596191
782,89.81007733154297
783,89.82616130065918
784,89.82240931701661
785,89.81006091308593
786,89.84838092041015
787,89.83339347839356
788,89.83470631408692
789,89.82501483154297
790,89.82559706115723
791,89.80619229125976
792,89.83407234191894
793,89.8322325592041
794,89.77840617370606
795,89.81846987915038
796,89.79970655822754
797,89.82425219726562
798,89.7847361755371
799,89.778730178833
800,89.78107006835937
801,89.79698406982422
802,89.7824377746582
803,89.77239567565918
804,89.75746524047851
805,89.77586935424804
806,89.79033921813965
807,89.76864791870118
808,89.7780248260498
809,89.76847715759277
810,89.76048635864258
811,89.76776678466797
812,89.73773791503906
813,89.75418841552734
814,89.75274432373047
815,89.76524703979493
816,89.73959100341797
817,89.74727792358398
818,89.7724966583252
819,89.72801522827149
820,89.77669392395019
821,89.73222274780274
822,89.73447514343262
823,89.70095909118652
824,89.73861592102051
825,89.71166021728516
826,89.72430902099609
827,89.72341191101074
828,89.72788641357423
829,89.71661283874512
830,89.71208543395996
831,89.70778813171387
832,89.7174423828125
833,89.7107746887207
834,89.72180201721191
835,89.71854797363281
836,89.70658039855957
837,89.70869509887696
838,89.70008595275878
839,89.68505183410645
840,89.7001478881836
841,89.6983006439209
842,89.64824975585938
843,89.69752151489257
844,89.684130859375
845,89.6714966430664
846,89.66409410095216
847,89.66354096984864
848,89.67698225402832
849,89.68754063415527
850,89.65954533386231
851,89.672810256958
852,89.6680877532959
853,89.64019256591797
854,89.65394985961915
855,89.6422801361084
856,89.66209371948243
857,89.6495864868164
858,89.64149958801269
859,89.66131625366211
860,89.63921572875977
861,89.63397218322754
862,89.64897816467285
863,89.6190565032959
864,89.63513771057129
865,89.61850984191895
866,89.64679707336425
867,89.64517683410645
868,89.624451171875
869,89.6287734527588
870,89.63943084716797
871,89.6259250946045
872,89.61784757995605
873,89.61873355102539
874,89.64647872924805
875,89.61648318481446
876,89.59087239074707
877,89.60667890930176
878,89.60629025268555
879,89.60445797729493
880,89.61059226989747
881,89.594154296875
882,89.60181483459472
883,89.60559106445312
884,89.57361514282226
885,89.59691606140137
886,89.57473648071289
887,89.59682745361329
888,89.57507963562011
889,89.59092945861816
890,89.57585203552246
891,89.58231364440918
892,89.58390010070801
893,89.55609504699707
894,89.57119776916504
895,89.57161369323731
896,89.55509495544433
897,89.54905964660645
898,89.58050105285645
899,89.57583764648437
900,89.55166680908204
901,89.549493850708
902,89.55049221801758
903,89.54654312133789
904,89.55723551940918
905,89.54189085388184
906,89.55372384643555
907,89.53570063781738
908,89.55048016357422
909,89.52066046142578
910,89.52221340942383
911,89.52683584594726
912,89.52633123779297
913,89.52889671325684
914,89.51463110351563
915,89.51803877258301
916,89.54262976074219
917,89.51313403320313
918,89.47153567504883
919,89.52174473571777
920,89.51681741333007
921,89.50393428039551
922,89.49762840270996
923,89.5114409942627
924,89.51305517578125
925,89.49626763916015
926,89.4957560119629
927,89.50719636535645
928,89.50117083740234
929,89.49602514648437
930,89.50607931518554
931,89.47959548950195
932,89.48966079711914
933,89.49337397766114
934,89.48342005920411
935,89.48944430541992
936,89.5215694732666
937,89.45560977172852
938,89.48362316894531
939,89.44768110656739
940,89.46608255004882
941,89.4846981048584
942,89.46849351501464
943,89.45712138366699
944,89.47147320556641
945,89.45743583679199
946,89.45682461547851
947,89.44673976135253
948,89.4703950958252
949,89.4570682220459
950,89.4514214630127
951,89.43118174743653
952,89.43658981323242
953,89.424326171875
954,89.4328413848877
955,89.42628883361816
956,89.44579383850098
957,89.44186563110351
958,89.39488780212402
959,89.42660107421875
960,89.441361618042
961,89.4274303894043
962,89.40018629455567
963,89.44553291320801
964,89.43651884460449
965,89.40422734069824
966,89.4329924621582
967,89.44301300048828
968,89.42481968688965
969,89.41222065734863
970,89.41663307189941
971,89.41697856140136
972,89.41210852050781
973,89.40387516784668
974,89.39508421325684
975,89.40738752746581
976,89.40817517089843
977,89.4024355316162
978,89.40303923034668
979,89.37969123840332
980,89.39208421325684
981,89.37301528930664
982,89.3754112701416
983,89.39388363647461
984,89.37633151245117
985,89.39819264221191
986,89.4041840057373
987,89.39025074768067
988,89.37531127929688
989,89.35838403320312
990,89.37474772644043
991,89.35758695983887
992,89.36252433776855
993,89.3751276550293
994,89.35766627502441
995,89.35095806884766
996,89.36654402160644
997,89.3383703918457
998,89.34135108947754
999,89.35243377685546
1000,89.36760299682618
